"","word","n","n_papers","n_papers_total","p_papers"
"595","causal models",2,2,337,0.00593471810089021
"596","caused lack",2,2,337,0.00593471810089021
"597","celeb 1m",3,2,337,0.00593471810089021
"598","centered design",2,2,337,0.00593471810089021
"599","challenges field",2,2,337,0.00593471810089021
"600","change input",2,2,337,0.00593471810089021
"601","characterize fairness",2,2,337,0.00593471810089021
"602","child protection",2,2,337,0.00593471810089021
"603","chinese citizens",2,2,337,0.00593471810089021
"604","chinese social",2,2,337,0.00593471810089021
"605","choices advertisers",2,2,337,0.00593471810089021
"606","choices influence",2,2,337,0.00593471810089021
"607","choices users",2,2,337,0.00593471810089021
"608","city chicago",3,2,337,0.00593471810089021
"609","civil rights",2,2,337,0.00593471810089021
"610","civil society",2,2,337,0.00593471810089021
"611","classification models",2,2,337,0.00593471810089021
"612","classifier learn",2,2,337,0.00593471810089021
"613","clinical corpora",2,2,337,0.00593471810089021
"614","clinical notes",7,2,337,0.00593471810089021
"615","clinical text",4,2,337,0.00593471810089021
"616","clip contrastive",2,2,337,0.00593471810089021
"617","closely connected",2,2,337,0.00593471810089021
"618","cloud based",2,2,337,0.00593471810089021
"619","cloud computing",3,2,337,0.00593471810089021
"620","cloud providers",3,2,337,0.00593471810089021
"621","collect search",2,2,337,0.00593471810089021
"622","collective data",2,2,337,0.00593471810089021
"623","commercial facial",2,2,337,0.00593471810089021
"624","common approach",2,2,337,0.00593471810089021
"625","commonly studied",2,2,337,0.00593471810089021
"626","community led",2,2,337,0.00593471810089021
"627","community public",2,2,337,0.00593471810089021
"628","community researchers",2,2,337,0.00593471810089021
"629","community suffers",2,2,337,0.00593471810089021
"630","community survey",2,2,337,0.00593471810089021
"631","compare gender",2,2,337,0.00593471810089021
"632","compas german",4,2,337,0.00593471810089021
"633","compile depth",2,2,337,0.00593471810089021
"634","complex ai",2,2,337,0.00593471810089021
"635","composition collection",2,2,337,0.00593471810089021
"636","comprehensive empirical",2,2,337,0.00593471810089021
"637","comprised platform's",2,2,337,0.00593471810089021
"638","computational methods",2,2,337,0.00593471810089021
"639","computer interaction",2,2,337,0.00593471810089021
"640","computer science",2,2,337,0.00593471810089021
"641","conceptually simple",2,2,337,0.00593471810089021
"642","concerns conclude",2,2,337,0.00593471810089021
"643","concerns fairness",2,2,337,0.00593471810089021
"644","concerns related",2,2,337,0.00593471810089021
"645","concerns surrounding",2,2,337,0.00593471810089021
"646","conclude future",2,2,337,0.00593471810089021
"647","conclude implications",2,2,337,0.00593471810089021
"648","conclude recommendations",2,2,337,0.00593471810089021
"649","concludes discussing",2,2,337,0.00593471810089021
"650","conduct extensive",2,2,337,0.00593471810089021
"651","conduct scale",2,2,337,0.00593471810089021
"652","conduct sets",2,2,337,0.00593471810089021
"653","conduct study",2,2,337,0.00593471810089021
"654","conducted series",2,2,337,0.00593471810089021
"655","consequences result",2,2,337,0.00593471810089021
"656","consistent human",2,2,337,0.00593471810089021
"657","contemporary debates",2,2,337,0.00593471810089021
"658","content ad",2,2,337,0.00593471810089021
"659","content address",2,2,337,0.00593471810089021
"660","content impact",2,2,337,0.00593471810089021
"661","content moderation",4,2,337,0.00593471810089021
"662","content users",2,2,337,0.00593471810089021
"663","contents machine",2,2,337,0.00593471810089021
"664","context aware",2,2,337,0.00593471810089021
"665","context rais",2,2,337,0.00593471810089021
"666","contrastive language",2,2,337,0.00593471810089021
"667","contribute skew",2,2,337,0.00593471810089021
"668","controlled dataset",2,2,337,0.00593471810089021
"669","controlled experiment",2,2,337,0.00593471810089021
"670","controlled experiments",3,2,337,0.00593471810089021
"671","convolutional neural",2,2,337,0.00593471810089021
"672","correlated results",2,2,337,0.00593471810089021
"673","create highly",2,2,337,0.00593471810089021
"674","credit adding",2,2,337,0.00593471810089021
"675","credit compile",2,2,337,0.00593471810089021
"676","critical approach",2,2,337,0.00593471810089021
"677","critical data",3,2,337,0.00593471810089021
"678","critically observe",2,2,337,0.00593471810089021
"679","curation practices",2,2,337,0.00593471810089021
"680","current data",2,2,337,0.00593471810089021
"681","current methods",2,2,337,0.00593471810089021
"682","dark patterns",4,2,337,0.00593471810089021
"683","darker skinned",2,2,337,0.00593471810089021
"684","data access",3,2,337,0.00593471810089021
"685","data algorithm",2,2,337,0.00593471810089021
"686","data appropriately",2,2,337,0.00593471810089021
"687","data audit",3,2,337,0.00593471810089021
"688","data bias",2,2,337,0.00593471810089021
"689","data centric",2,2,337,0.00593471810089021
"690","data controllers",3,2,337,0.00593471810089021
"691","data curation",3,2,337,0.00593471810089021
"692","data distribution",2,2,337,0.00593471810089021
"693","data e.g",2,2,337,0.00593471810089021
"694","data facebook",2,2,337,0.00593471810089021
"695","data generating",2,2,337,0.00593471810089021
"696","data generation",2,2,337,0.00593471810089021
"697","data investigate",2,2,337,0.00593471810089021
"698","data method",2,2,337,0.00593471810089021
"699","data mobile",2,2,337,0.00593471810089021
"700","data models",2,2,337,0.00593471810089021
"701","data poor",2,2,337,0.00593471810089021
"702","data potential",2,2,337,0.00593471810089021
"703","data privacy",2,2,337,0.00593471810089021
"704","data responsible",2,2,337,0.00593471810089021
"705","data samples",2,2,337,0.00593471810089021
"706","data specifically",2,2,337,0.00593471810089021
"707","data studies",3,2,337,0.00593471810089021
"708","data systems",2,2,337,0.00593471810089021
"709","dataset collection",2,2,337,0.00593471810089021
"710","dataset construction",2,2,337,0.00593471810089021
"711","dataset documentation",3,2,337,0.00593471810089021
"712","datasets adult",2,2,337,0.00593471810089021
"713","datasets analysis",2,2,337,0.00593471810089021
"714","datasets consisting",2,2,337,0.00593471810089021
"715","datasets data",2,2,337,0.00593471810089021
"716","datasets derived",2,2,337,0.00593471810089021
"717","datasets employed",2,2,337,0.00593471810089021
"718","datasets models",2,2,337,0.00593471810089021
"719","datasets train",2,2,337,0.00593471810089021
"720","datasheets datasets",3,2,337,0.00593471810089021
"721","de biasing",2,2,337,0.00593471810089021
"722","de facto",2,2,337,0.00593471810089021
"723","debt caused",2,2,337,0.00593471810089021
"724","decision audit",2,2,337,0.00593471810089021
"725","decision historically",2,2,337,0.00593471810089021
"726","decision identify",2,2,337,0.00593471810089021
"727","decision process",2,2,337,0.00593471810089021
"728","decision remains",2,2,337,0.00593471810089021
"729","decision scenarios",3,2,337,0.00593471810089021
"730","decisions based",2,2,337,0.00593471810089021
"731","decisions process",2,2,337,0.00593471810089021
"732","deep reinforcement",2,2,337,0.00593471810089021
"733","delivery advertisers",4,2,337,0.00593471810089021
"734","delivery critically",2,2,337,0.00593471810089021
"735","delivery gender",2,2,337,0.00593471810089021
"736","delivery occurs",2,2,337,0.00593471810089021
"737","delivery optimization",2,2,337,0.00593471810089021
"738","delivery process",2,2,337,0.00593471810089021
"739","democratic process",2,2,337,0.00593471810089021
"740","demographic features",2,2,337,0.00593471810089021
"741","demographic parity",2,2,337,0.00593471810089021
"742","demographic prediction",2,2,337,0.00593471810089021
"743","demonstrate approach",2,2,337,0.00593471810089021
"744","demonstrate machine",2,2,337,0.00593471810089021
"745","demonstrate potential",2,2,337,0.00593471810089021
"746","demonstrate previously",2,2,337,0.00593471810089021
"747","demonstrate proposed",2,2,337,0.00593471810089021
"748","demonstrate skewed",2,2,337,0.00593471810089021
"749","deployed real",2,2,337,0.00593471810089021
"750","deployment interviews",2,2,337,0.00593471810089021
"751","depth documentation",2,2,337,0.00593471810089021
"752","depth empirical",2,2,337,0.00593471810089021
"753","describes design",2,2,337,0.00593471810089021
"754","design algorithmic",2,2,337,0.00593471810089021
"755","design based",2,2,337,0.00593471810089021
"756","design choices",3,2,337,0.00593471810089021
"757","design considerations",2,2,337,0.00593471810089021
"758","design deployment",2,2,337,0.00593471810089021
"759","design fair",2,2,337,0.00593471810089021
"760","design implement",2,2,337,0.00593471810089021
"761","design opportunities",2,2,337,0.00593471810089021
"762","design process",2,2,337,0.00593471810089021
"763","design workshops",2,2,337,0.00593471810089021
"764","develop methodology",2,2,337,0.00593471810089021
"765","developers users",2,2,337,0.00593471810089021
"766","developing fair",2,2,337,0.00593471810089021
"767","development firms",2,2,337,0.00593471810089021
"768","development machine",2,2,337,0.00593471810089021
"769","differences performance",2,2,337,0.00593471810089021
"770","difficult decide",2,2,337,0.00593471810089021
"771","digital advertising",2,2,337,0.00593471810089021
"772","digital tools",2,2,337,0.00593471810089021
"773","directions future",2,2,337,0.00593471810089021
"774","dis advantaged",2,2,337,0.00593471810089021
"775","discrimination digital",2,2,337,0.00593471810089021
"776","discriminatory ad",2,2,337,0.00593471810089021
"777","discriminatory bias",2,2,337,0.00593471810089021
"778","discuss approaches",2,2,337,0.00593471810089021
"779","discuss key",2,2,337,0.00593471810089021
"780","discuss limitations",2,2,337,0.00593471810089021
"781","discuss tools",2,2,337,0.00593471810089021
"782","discussing implications",2,2,337,0.00593471810089021
"783","discussions related",2,2,337,0.00593471810089021
"784","disparate treatment",2,2,337,0.00593471810089021
"785","distill set",2,2,337,0.00593471810089021
"786","diverse training",2,2,337,0.00593471810089021
"787","document analyze",2,2,337,0.00593471810089021
"788","documentation data",2,2,337,0.00593471810089021
"789","documentation rigorously",2,2,337,0.00593471810089021
"790","documentation unifying",2,2,337,0.00593471810089021
"791","domain specific",4,2,337,0.00593471810089021
"792","domains e.g",2,2,337,0.00593471810089021
"793","downstream harms",2,2,337,0.00593471810089021
"794","drawing lessons",2,2,337,0.00593471810089021
"795","drawn attention",2,2,337,0.00593471810089021
"796","driven auditing",3,2,337,0.00593471810089021
"797","driven research",2,2,337,0.00593471810089021
"798","driven tools",2,2,337,0.00593471810089021
"799","due global",2,2,337,0.00593471810089021
"800","due lack",2,2,337,0.00593471810089021
"801","due market",2,2,337,0.00593471810089021
"802","due precise",2,2,337,0.00593471810089021
"803","due process",2,2,337,0.00593471810089021
"804","dynamics benchmark",2,2,337,0.00593471810089021
"805","e.g age",2,2,337,0.00593471810089021
"806","e.g race",2,2,337,0.00593471810089021
"807","economic social",2,2,337,0.00593471810089021
"808","effective accountability",2,2,337,0.00593471810089021
"809","effectiveness approaches",2,2,337,0.00593471810089021
"810","effects model",2,2,337,0.00593471810089021
"811","effects platform's",2,2,337,0.00593471810089021
"812","efforts focused",2,2,337,0.00593471810089021
"813","embedded datasets",2,2,337,0.00593471810089021
"814","embedding space",3,2,337,0.00593471810089021
"815","embeddings trained",2,2,337,0.00593471810089021
"816","emerged key",2,2,337,0.00593471810089021
"817","emotion recognition",4,2,337,0.00593471810089021
"818","emphasize importance",2,2,337,0.00593471810089021
"819","empirical analyses",2,2,337,0.00593471810089021
"820","employed algorithmic",2,2,337,0.00593471810089021
"821","employment housing",2,2,337,0.00593471810089021
"822","enable researchers",2,2,337,0.00593471810089021
"823","energy management",2,2,337,0.00593471810089021
"824","engines google",2,2,337,0.00593471810089021
"825","english articles",2,2,337,0.00593471810089021
"826","english language",2,2,337,0.00593471810089021
"827","enormous financial",2,2,337,0.00593471810089021
"828","ensure fairness",2,2,337,0.00593471810089021
"829","equal opportunity",2,2,337,0.00593471810089021
"830","ethical ai",5,2,337,0.00593471810089021
"831","ethical concerns",2,2,337,0.00593471810089021
"832","european union",2,2,337,0.00593471810089021
"833","evaluate models",2,2,337,0.00593471810089021
"834","evaluating information",2,2,337,0.00593471810089021
"835","evaluating machine",2,2,337,0.00593471810089021
"836","evaluation criteria",2,2,337,0.00593471810089021
"837","evaluation datasets",2,2,337,0.00593471810089021
"838","evidence filter",2,2,337,0.00593471810089021
"839","evidence suggests",2,2,337,0.00593471810089021
"840","exacerbate existing",2,2,337,0.00593471810089021
"841","existing algorithmic",2,2,337,0.00593471810089021
"842","existing biases",3,2,337,0.00593471810089021
"843","experience sampling",3,2,337,0.00593471810089021
"844","experiment examine",2,2,337,0.00593471810089021
"845","experiments studies",2,2,337,0.00593471810089021
"846","explanation fairness",2,2,337,0.00593471810089021
"847","exploratory qualitative",2,2,337,0.00593471810089021
"848","explore concept",2,2,337,0.00593471810089021
"849","explore limits",2,2,337,0.00593471810089021
"850","explores role",2,2,337,0.00593471810089021
"851","external audit",3,2,337,0.00593471810089021
"852","external validity",2,2,337,0.00593471810089021
"853","extreme content",3,2,337,0.00593471810089021
"854","facebook due",2,2,337,0.00593471810089021
"855","facebook twitter",2,2,337,0.00593471810089021
"856","facial emotion",3,2,337,0.00593471810089021
"857","facial expression",2,2,337,0.00593471810089021
"858","facial expressions",2,2,337,0.00593471810089021
"859","factors influence",2,2,337,0.00593471810089021
"860","failure modes",2,2,337,0.00593471810089021
"861","fair algorithms",2,2,337,0.00593471810089021
